provinsi,tahun,sektor,periode_upah,rata_rata_upah,periode_kemiskinan,gkm_makanan
PAPUA BARAT DAYA,2025,C Industri Pengolahan,AGUSTUS,3547451.0,SEPTEMBER,629595.0
PAPUA BARAT DAYA,2025,D Pengadaan Listrik dan Gas,AGUSTUS,4066262.0,SEPTEMBER,629595.0
PAPUA BARAT DAYA,2025,F Konstruksi,AGUSTUS,4605899.0,SEPTEMBER,629595.0
PAPUA BARAT DAYA,2025,"G Perdagangan Besar dan Eceran, Reparasi Mobil dan Sepeda Motor",AGUSTUS,3122736.0,SEPTEMBER,629595.0
PAPUA BARAT DAYA,2025,H Transportasi dan Pergudangan,AGUSTUS,3181558.0,SEPTEMBER,629595.0
PAPUA BARAT DAYA,2025,I Penyediaan Akomodasi dan Makan Minum,AGUSTUS,2697077.0,SEPTEMBER,629595.0
PAPUA BARAT DAYA,2025,J Informasi dan Komunikasi,AGUSTUS,6164638.0,SEPTEMBER,629595.0
PAPUA BARAT DAYA,2025,K Jasa Keuangan dan Asuransi,AGUSTUS,4460691.0,SEPTEMBER,629595.0
PAPUA BARAT DAYA,2025,"M,N Jasa Perusahaan",AGUSTUS,4401129.0,SEPTEMBER,629595.0
PAPUA BARAT DAYA,2025,"O Administrasi Pemerintahan, Pertahanan dan Jaminan Sosial Wajib",AGUSTUS,4325070.0,SEPTEMBER,629595.0
PAPUA BARAT DAYA,2025,P Jasa Pendidikan,AGUSTUS,3567839.0,SEPTEMBER,629595.0
PAPUA BARAT DAYA,2025,Q Jasa Kesehatan dan Kegiatan Sosial,AGUSTUS,3656038.0,SEPTEMBER,629595.0
PAPUA BARAT DAYA,2025,"R,S,T,U Jasa Lainnya",AGUSTUS,3176755.0,SEPTEMBER,629595.0
PAPUA BARAT DAYA,2025,Total,AGUSTUS,3837947.0,SEPTEMBER,629595.0
PAPUA,2025,"A Pertanian, Kehutanan dan Perikanan",AGUSTUS,3702570.0,SEPTEMBER,502801.0
PAPUA,2025,B Pertambangan dan Penggalian,AGUSTUS,4856000.0,SEPTEMBER,502801.0
PAPUA,2025,C Industri Pengolahan,AGUSTUS,4942013.0,SEPTEMBER,502801.0
PAPUA,2025,D Pengadaan Listrik dan Gas,AGUSTUS,6169643.0,SEPTEMBER,502801.0
PAPUA,2025,"E Pengadaan Air, Pengelolaan Sampah, Limbah dan Daur Ulang",AGUSTUS,4305836.0,SEPTEMBER,502801.0
PAPUA,2025,F Konstruksi,AGUSTUS,4027445.0,SEPTEMBER,502801.0
PAPUA,2025,"G Perdagangan Besar dan Eceran, Reparasi Mobil dan Sepeda Motor",AGUSTUS,4007967.0,SEPTEMBER,502801.0
PAPUA,2025,H Transportasi dan Pergudangan,AGUSTUS,3858197.0,SEPTEMBER,502801.0
PAPUA,2025,I Penyediaan Akomodasi dan Makan Minum,AGUSTUS,2706006.0,SEPTEMBER,502801.0
PAPUA,2025,J Informasi dan Komunikasi,AGUSTUS,4042799.0,SEPTEMBER,502801.0
PAPUA,2025,K Jasa Keuangan dan Asuransi,AGUSTUS,7042557.0,SEPTEMBER,502801.0
PAPUA,2025,"M,N Jasa Perusahaan",AGUSTUS,3937959.0,SEPTEMBER,502801.0
PAPUA,2025,"O Administrasi Pemerintahan, Pertahanan dan Jaminan Sosial Wajib",AGUSTUS,5128804.0,SEPTEMBER,502801.0
PAPUA,2025,P Jasa Pendidikan,AGUSTUS,3683659.0,SEPTEMBER,502801.0
PAPUA,2025,Q Jasa Kesehatan dan Kegiatan Sosial,AGUSTUS,3896079.0,SEPTEMBER,502801.0
PAPUA,2025,"R,S,T,U Jasa Lainnya",AGUSTUS,2899547.0,SEPTEMBER,502801.0
PAPUA,2025,Total,AGUSTUS,4426645.0,SEPTEMBER,502801.0
PAPUA SELATAN,2025,"A Pertanian, Kehutanan dan Perikanan",AGUSTUS,4685930.0,SEPTEMBER,450134.0
PAPUA SELATAN,2025,C Industri Pengolahan,AGUSTUS,3156243.0,SEPTEMBER,450134.0
PAPUA SELATAN,2025,D Pengadaan Listrik dan Gas,AGUSTUS,3729948.0,SEPTEMBER,450134.0
PAPUA SELATAN,2025,"E Pengadaan Air, Pengelolaan Sampah, Limbah dan Daur Ulang",AGUSTUS,3731429.0,SEPTEMBER,450134.0
PAPUA SELATAN,2025,F Konstruksi,AGUSTUS,3937978.0,SEPTEMBER,450134.0
PAPUA SELATAN,2025,"G Perdagangan Besar dan Eceran, Reparasi Mobil dan Sepeda Motor",AGUSTUS,2624043.0,SEPTEMBER,450134.0
PAPUA SELATAN,2025,H Transportasi dan Pergudangan,AGUSTUS,5146361.0,SEPTEMBER,450134.0
PAPUA SELATAN,2025,I Penyediaan Akomodasi dan Makan Minum,AGUSTUS,2718148.0,SEPTEMBER,450134.0
PAPUA SELATAN,2025,J Informasi dan Komunikasi,AGUSTUS,6604964.0,SEPTEMBER,450134.0
PAPUA SELATAN,2025,K Jasa Keuangan dan Asuransi,AGUSTUS,4331109.0,SEPTEMBER,450134.0
PAPUA SELATAN,2025,"M,N Jasa Perusahaan",AGUSTUS,4607137.0,SEPTEMBER,450134.0
PAPUA SELATAN,2025,"O Administrasi Pemerintahan, Pertahanan dan Jaminan Sosial Wajib",AGUSTUS,4461943.0,SEPTEMBER,450134.0
PAPUA SELATAN,2025,P Jasa Pendidikan,AGUSTUS,4632099.0,SEPTEMBER,450134.0
PAPUA SELATAN,2025,Q Jasa Kesehatan dan Kegiatan Sosial,AGUSTUS,3769842.0,SEPTEMBER,450134.0
PAPUA SELATAN,2025,"R,S,T,U Jasa Lainnya",AGUSTUS,2845447.0,SEPTEMBER,450134.0
PAPUA SELATAN,2025,Total,AGUSTUS,4264963.0,SEPTEMBER,450134.0
PAPUA TENGAH,2025,"A Pertanian, Kehutanan dan Perikanan",AGUSTUS,2902392.0,SEPTEMBER,662158.0
PAPUA TENGAH,2025,B Pertambangan dan Penggalian,AGUSTUS,9791755.0,SEPTEMBER,662158.0
PAPUA TENGAH,2025,C Industri Pengolahan,AGUSTUS,4657542.0,SEPTEMBER,662158.0
PAPUA TENGAH,2025,D Pengadaan Listrik dan Gas,AGUSTUS,6522003.0,SEPTEMBER,662158.0
PAPUA TENGAH,2025,"E Pengadaan Air, Pengelolaan Sampah, Limbah dan Daur Ulang",AGUSTUS,8596509.0,SEPTEMBER,662158.0
PAPUA TENGAH,2025,F Konstruksi,AGUSTUS,5120291.0,SEPTEMBER,662158.0
PAPUA TENGAH,2025,"G Perdagangan Besar dan Eceran, Reparasi Mobil dan Sepeda Motor",AGUSTUS,3638459.0,SEPTEMBER,662158.0
PAPUA TENGAH,2025,H Transportasi dan Pergudangan,AGUSTUS,4224670.0,SEPTEMBER,662158.0
PAPUA TENGAH,2025,J Informasi dan Komunikasi,AGUSTUS,3758780.0,SEPTEMBER,662158.0
PAPUA TENGAH,2025,K Jasa Keuangan dan Asuransi,AGUSTUS,9243617.0,SEPTEMBER,662158.0
PAPUA TENGAH,2025,"M,N Jasa Perusahaan",AGUSTUS,6526785.0,SEPTEMBER,662158.0
PAPUA TENGAH,2025,"O Administrasi Pemerintahan, Pertahanan dan Jaminan Sosial Wajib",AGUSTUS,4600774.0,SEPTEMBER,662158.0
PAPUA TENGAH,2025,P Jasa Pendidikan,AGUSTUS,3745161.0,SEPTEMBER,662158.0
PAPUA TENGAH,2025,Q Jasa Kesehatan dan Kegiatan Sosial,AGUSTUS,4160470.0,SEPTEMBER,662158.0
PAPUA TENGAH,2025,"R,S,T,U Jasa Lainnya",AGUSTUS,3820089.0,SEPTEMBER,662158.0
PAPUA TENGAH,2025,Total,AGUSTUS,4808336.0,SEPTEMBER,662158.0
PAPUA PEGUNUNGAN,2025,"A Pertanian, Kehutanan dan Perikanan",AGUSTUS,1769571.0,SEPTEMBER,942805.0
PAPUA PEGUNUNGAN,2025,C Industri Pengolahan,AGUSTUS,2761446.0,SEPTEMBER,942805.0
PAPUA PEGUNUNGAN,2025,F Konstruksi,AGUSTUS,4773837.0,SEPTEMBER,942805.0
PAPUA PEGUNUNGAN,2025,"G Perdagangan Besar dan Eceran, Reparasi Mobil dan Sepeda Motor",AGUSTUS,2879016.0,SEPTEMBER,942805.0
PAPUA PEGUNUNGAN,2025,H Transportasi dan Pergudangan,AGUSTUS,3123529.0,SEPTEMBER,942805.0
PAPUA PEGUNUNGAN,2025,"M,N Jasa Perusahaan",AGUSTUS,2045263.0,SEPTEMBER,942805.0
PAPUA PEGUNUNGAN,2025,"O Administrasi Pemerintahan, Pertahanan dan Jaminan Sosial Wajib",AGUSTUS,4984667.0,SEPTEMBER,942805.0
PAPUA PEGUNUNGAN,2025,P Jasa Pendidikan,AGUSTUS,4370497.0,SEPTEMBER,942805.0
PAPUA PEGUNUNGAN,2025,Q Jasa Kesehatan dan Kegiatan Sosial,AGUSTUS,4185124.0,SEPTEMBER,942805.0
PAPUA PEGUNUNGAN,2025,"R,S,T,U Jasa Lainnya",AGUSTUS,2409399.0,SEPTEMBER,942805.0
PAPUA PEGUNUNGAN,2025,Total,AGUSTUS,3941546.0,SEPTEMBER,942805.0
